file,line/symbol,literal,semantic_name,current_role,runtime/research/ui/test,classification,target_yaml_file,target_yaml_key,migration_required
app/engine_paper/reconciliation.py,155:max_findings,200,max_findings,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/reconciliation.py,203:read_only_reconcile,True,read_only_reconcile,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,239:commands,0,commands,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,240:orders,0,orders,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,241:fills,0,fills,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,242:positions,0,positions,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,243:cursors,0,cursors,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,244:exit_decisions,0,exit_decisions,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,245:events,0,events,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,246:journal_rows,0,journal_rows,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,583:changed,True,changed,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,585:changed,False,changed,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,616:changed,True,changed,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/reconciliation.py,637:changed,True,changed,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,19:EXPECTED_POSTGRESQL_MAJOR,16,EXPECTED_POSTGRESQL_MAJOR,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,20:EXPECTED_PAPER_SCHEMA_HEAD,'0015_trading_universe_activation',EXPECTED_PAPER_SCHEMA_HEAD,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/recovery_readiness.py,23:EXPECTED_SERVER_HEAD,'d605b28752fdd19e9086384c93f910fb2dc9f69d',EXPECTED_SERVER_HEAD,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,24:EXPECTED_SERVER_TREE,'fd9c413ee3b083f5dd01b8d25930a1b3d58b4625',EXPECTED_SERVER_TREE,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,25:MAX_SAFE_TEXT,256,MAX_SAFE_TEXT,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/recovery_readiness.py,69:CODE_ENFORCED,'CODE_ENFORCED',CODE_ENFORCED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,70:DOCUMENTED_REQUIRED,'DOCUMENTED_REQUIRED',DOCUMENTED_REQUIRED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,71:PRODUCTION_PROVEN,'PRODUCTION_PROVEN',PRODUCTION_PROVEN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,72:PRODUCTION_UNPROVEN,'PRODUCTION_UNPROVEN',PRODUCTION_UNPROVEN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,76:LOGICAL_CUSTOM,'LOGICAL_CUSTOM',LOGICAL_CUSTOM,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,77:LOGICAL_PLAIN,'LOGICAL_PLAIN',LOGICAL_PLAIN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,78:PHYSICAL_BASE_BACKUP,'PHYSICAL_BASE_BACKUP',PHYSICAL_BASE_BACKUP,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,82:LOGICAL,'LOGICAL',LOGICAL,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,83:PHYSICAL,'PHYSICAL',PHYSICAL,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,87:VERIFIED,'VERIFIED',VERIFIED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,88:FAILED,'FAILED',FAILED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,89:UNPROVEN,'UNPROVEN',UNPROVEN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,93:APPLICATION_DISABLE_PLUS_FORWARD_FIX,'APPLICATION_DISABLE_PLUS_FORWARD_FIX',APPLICATION_DISABLE_PLUS_FORWARD_FIX,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,94:RESTORE_APPROVED_LOGICAL_BACKUP,'RESTORE_APPROVED_LOGICAL_BACKUP',RESTORE_APPROVED_LOGICAL_BACKUP,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,95:RESTORE_PHYSICAL_BACKUP_AND_REPLAY_WAL,'RESTORE_PHYSICAL_BACKUP_AND_REPLAY_WAL',RESTORE_PHYSICAL_BACKUP_AND_REPLAY_WAL,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,96:NORMAL_SCHEMA_DOWNGRADE_FOR_RECOVERY_FORBIDDEN,'NORMAL_SCHEMA_DOWNGRADE_FOR_RECOVERY_FORBIDDEN',NORMAL_SCHEMA_DOWNGRADE_FOR_RECOVERY_FORBIDDEN,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/recovery_readiness.py,102:PITR_PROVEN_ISOLATED,'PITR_PROVEN_ISOLATED',PITR_PROVEN_ISOLATED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,103:PITR_SUPPORTED_BUT_PRODUCTION_UNPROVEN,'PITR_SUPPORTED_BUT_PRODUCTION_UNPROVEN',PITR_SUPPORTED_BUT_PRODUCTION_UNPROVEN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,106:PITR_PRODUCTION_METADATA_PROVEN,'PITR_PRODUCTION_METADATA_PROVEN',PITR_PRODUCTION_METADATA_PROVEN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,107:PITR_NOT_CONFIGURED,'PITR_NOT_CONFIGURED',PITR_NOT_CONFIGURED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,108:PITR_UNPROVEN,'PITR_UNPROVEN',PITR_UNPROVEN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,109:PITR_UNSUPPORTED_BY_CURRENT_DEPLOYMENT,'PITR_UNSUPPORTED_BY_CURRENT_DEPLOYMENT',PITR_UNSUPPORTED_BY_CURRENT_DEPLOYMENT,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,115:TIMESTAMP,'TIMESTAMP',TIMESTAMP,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,116:RESTORE_POINT,'RESTORE_POINT',RESTORE_POINT,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,117:TRANSACTION_ID,'TRANSACTION_ID',TRANSACTION_ID,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/recovery_readiness.py,118:LSN,'LSN',LSN,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,137:policy_status,'PROPOSED_NOT_APPROVED',policy_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/recovery_readiness.py,420:reason,'APPROVED_NO_ECHO_PRODUCTION_METADATA_INCOMPLETE',reason,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,423:reason,'PRODUCTION_WAL_ARCHIVING_NOT_CONFIGURED',reason,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,426:reason,'PRODUCTION_BACKUP_OR_PERSISTENCE_CAPABILITY_MISSING',reason,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/recovery_readiness.py,429:reason,'APPROVED_NO_ECHO_PRODUCTION_METADATA_SUPPORTS_PITR',reason,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repositories.py,101:MAX_GRAPH_ROWS,100,MAX_GRAPH_ROWS,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/repositories.py,102:MAX_JOURNAL_ROWS,200,MAX_JOURNAL_ROWS,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/repository_results.py,11:CREATED,'CREATED',CREATED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,12:EXISTING_IDEMPOTENT,'EXISTING_IDEMPOTENT',EXISTING_IDEMPOTENT,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/repository_results.py,13:UPDATED,'UPDATED',UPDATED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,14:NOT_FOUND,'NOT_FOUND',NOT_FOUND,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,15:STALE_VERSION,'STALE_VERSION',STALE_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/repository_results.py,16:INVALID_STATE,'INVALID_STATE',INVALID_STATE,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/repository_results.py,17:IDEMPOTENCY_CONFLICT,'IDEMPOTENCY_CONFLICT',IDEMPOTENCY_CONFLICT,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/repository_results.py,18:ACTIVE_POSITION_CONFLICT,'ACTIVE_POSITION_CONFLICT',ACTIVE_POSITION_CONFLICT,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,19:CONSTRAINT_VIOLATION,'CONSTRAINT_VIOLATION',CONSTRAINT_VIOLATION,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,20:TRANSIENT_DB_FAILURE,'TRANSIENT_DB_FAILURE',TRANSIENT_DB_FAILURE,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,21:UNCERTAIN_COMMIT_RESOLVED_COMMITTED,'UNCERTAIN_COMMIT_RESOLVED_COMMITTED',UNCERTAIN_COMMIT_RESOLVED_COMMITTED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,22:UNCERTAIN_COMMIT_RESOLVED_NOT_COMMITTED,'UNCERTAIN_COMMIT_RESOLVED_NOT_COMMITTED',UNCERTAIN_COMMIT_RESOLVED_NOT_COMMITTED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,23:UNCERTAIN_COMMIT_UNRESOLVED,'UNCERTAIN_COMMIT_UNRESOLVED',UNCERTAIN_COMMIT_UNRESOLVED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,24:INTERNAL_INVARIANT_FAILURE,'INTERNAL_INVARIANT_FAILURE',INTERNAL_INVARIANT_FAILURE,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,34:reason_code,'PAPER_REPOSITORY_OK',reason_code,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/repository_results.py,35:message,'repository operation completed',message,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_execution_readiness.py,9:SCALP_CANCEL_ENTRY_PRICE_MOVED,'SCALP_CANCEL_ENTRY_PRICE_MOVED',SCALP_CANCEL_ENTRY_PRICE_MOVED,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_opportunity_registry.py,165:admitted,True,admitted,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,65:rehydration_generation,0,rehydration_generation,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,66:snapshot_age_seconds,0.0,snapshot_age_seconds,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,114:rehydration_generation,0,rehydration_generation,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,210:ticker_status,'READY',ticker_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,211:depth_status,'READY',depth_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,514:unique_opportunity,True,unique_opportunity,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,215:ticker_status,'BOOK_TICKER_NOT_READY',ticker_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,221:depth_status,'DEPTH_NOT_READY',depth_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_paper_runner.py,426:achievable,False,achievable,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,12:PROFILE_ID,'trade-5m-v2',PROFILE_ID,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,13:SETUP_POLICY_VERSION,'scalping-micro-setup-v2',SETUP_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,14:ENTRY_POLICY_VERSION,'scalping-next-closed-1m-entry-v2',ENTRY_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,15:STOP_POLICY_VERSION,'scalping-causal-volatility-stop-v2',STOP_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,16:TARGET_POLICY_VERSION,'scalping-nearest-viable-target-v3',TARGET_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,17:RR_EV_POLICY_VERSION,'scalping-conservative-hierarchy-v2',RR_EV_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,18:PROBABILITY_ESTIMATOR_VERSION,'hierarchical-beta-wilson-v1',PROBABILITY_ESTIMATOR_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,19:CONFIDENCE_METHOD,'WILSON_ONE_SIDED_LOWER_BOUND',CONFIDENCE_METHOD,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,20:TTL_POLICY_VERSION,'scalping-short-lifecycle-v2',TTL_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,21:RISK_POLICY_VERSION,'scalping-risk-capped-v2',RISK_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,22:COST_POLICY_VERSION,'scalping-round-trip-net-pnl-v2',COST_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,46:level,'exact',level,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,48:evidence_source,'PERSISTED_PAPER_OUTCOME',evidence_source,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_policy_v2.py,71:sample_size,0,sample_size,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_policy_v2.py,72:parent_sample_size,0,parent_sample_size,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,25:GEOMETRY_CALCULATION_VERSION,'scalping-cost-aware-geometry-v2',GEOMETRY_CALCULATION_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,26:COST_MODEL_VERSION,'scalping-round-trip-net-pnl-v2',COST_MODEL_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,27:RR_POLICY_VERSION,'scalping-required-net-rr-v2',RR_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,28:TARGET_POLICY_VERSION,'scalping-causal-cost-aware-target-v2',TARGET_POLICY_VERSION,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,46:validated,True,validated,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,47:relevant,True,relevant,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,48:achievable,True,achievable,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,72:entry_fee_bps,10.0,entry_fee_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,73:exit_fee_bps,10.0,exit_fee_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,74:entry_slippage_bps,2.0,entry_slippage_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,75:exit_slippage_bps,2.0,exit_slippage_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,76:safety_margin_bps,3.0,safety_margin_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,77:adverse_fill_reserve_bps,0.0,adverse_fill_reserve_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,80:fee_source,'CONFIGURED_CONSERVATIVE_FEE_ASSUMPTION_NOT_AUTHORITATIVE',fee_source,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,81:commission_authoritative,False,commission_authoritative,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,85:entry_liquidity_role,'TAKER',entry_liquidity_role,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,86:exit_liquidity_role,'TAKER',exit_liquidity_role,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,87:bnb_discount_state,'NOT_APPLICABLE',bnb_discount_state,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,88:special_commission_state,'NOT_APPLICABLE',special_commission_state,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,89:tax_commission_state,'NOT_APPLICABLE',tax_commission_state,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,90:cost_policy_version,'scalping-round-trip-net-pnl-v2',cost_policy_version,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,93:spread_authoritative,False,spread_authoritative,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,94:depth_authoritative,False,depth_authoritative,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,105:maximum_age_ms,5000,maximum_age_ms,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,106:require_causal_timestamp,False,require_causal_timestamp,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,107:connection_generation,0,connection_generation,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,108:market_source_status,'NOT_EVALUATED',market_source_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,109:fee_source_status,'NOT_EVALUATED',fee_source_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,110:book_source_status,'NOT_EVALUATED',book_source_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,111:cost_model_status,'NOT_READY',cost_model_status,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,167:structural_setup,True,structural_setup,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,168:strategy_admitted,True,strategy_admitted,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,169:repeat_candidate,False,repeat_candidate,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,170:regime_consistent,True,regime_consistent,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,171:direction_consistent,True,direction_consistent,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,203:minimum_positive_edge_bps,1.0,minimum_positive_edge_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,204:production_rr_floor,1.5,production_rr_floor,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,205:max_depth_impact_bps,20.0,max_depth_impact_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,211:minimum_empirical_samples,20,minimum_empirical_samples,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,212:minimum_expected_value_bps,0.0,minimum_expected_value_bps,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,213:minimum_positive_ev_r,0.0,minimum_positive_ev_r,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,214:minimum_ev_reserve_r,0.0,minimum_ev_reserve_r,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
app/engine_paper/scalping_shadow.py,256:target_available,False,target_available,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,257:causal_target_exists,False,causal_target_exists,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,258:economically_actionable_target_exists,False,economically_actionable_target_exists,module_or_model_default,runtime,ALGORITHM_STRUCTURE_LITERAL,,,False
app/engine_paper/scalping_shadow.py,265:target_candidates_considered,0,target_candidates_considered,module_or_model_default,runtime,IDENTITY_OR_PROTOCOL_LITERAL,,,False
app/engine_paper/scalping_shadow.py,299:probability_sample_size,0,probability_sample_size,module_or_model_default,runtime,POLICY_VALUE_MUST_MOVE_TO_YAML,RESOLVED_BY_CANONICAL_REGISTRY,SEE_CANONICAL_REGISTRY,False
