candidate_id,symbol,setup_type,direction,entry_time,old_score,score_v2,filter_pass,fail_reasons,old_outcome,net_return_pct,split,short_reason
ET-HED-0375,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-10T15:00:00Z,77.0246,80.8,PASS,,SL_BEFORE_TP,-0.7977494215513459,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0376,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-31T03:45:00Z,77.0006,65.9,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.6062073837916652,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0377,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-18T05:00:00Z,76.9815,73.25,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5898972631664421,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0378,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-14T07:15:00Z,76.9715,42.15,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.8791962106318789,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0379,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-28T20:00:00Z,76.951,26.65,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.6664080855086074,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0380,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-07-05T07:15:00Z,76.9502,75.25,PASS,,TP_BEFORE_SL,0.3013740343057827,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0381,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-19T05:30:00Z,76.934,28.4,FAIL,TOO_TIGHT_STOP|CHOPPY_SIDEWAYS_CONTEXT|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.33631468493612765,TRAIN_DESIGN,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0382,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-20T23:45:00Z,76.9323,41.6,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|CHOPPY_SIDEWAYS_CONTEXT|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.38655361450603587,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0383,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-08T01:45:00Z,76.8917,76.6,PASS,,TP_BEFORE_SL,0.6102326650198301,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0384,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-22T05:45:00Z,76.8903,63.8,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5040965076385171,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0385,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-29T09:30:00Z,76.8817,75.2,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.40676354878654575,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0386,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-11T03:30:00Z,76.8789,77.95,PASS,,TP_BEFORE_SL,0.9503939360523128,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0387,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-25T03:15:00Z,76.8731,46.1,FAIL,ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.8771233337821349,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0388,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-17T02:15:00Z,76.8718,76.1,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.33124356920725884,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0389,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-10-19T04:45:00Z,76.7798,56.0,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.4317504514808759,TRAIN_DESIGN,TOO_TIGHT_STOP
ET-HED-0390,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-22T05:15:00Z,76.7318,40.7,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|CHOPPY_SIDEWAYS_CONTEXT|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.4982353937343737,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0391,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-25T07:15:00Z,76.726,49.35,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|SCORE_V2_BELOW_PROVISIONAL_FLOOR,AMBIGUOUS_INTRACANDLE,,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0392,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-12T15:45:00Z,76.6875,63.55,FAIL,CHOPPY_SIDEWAYS_CONTEXT,TP_BEFORE_SL,0.4181743314212606,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0393,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-16T06:45:00Z,76.6602,64.55,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.41520946102173595,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0394,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-09T15:00:00Z,76.6572,85.45,PASS,,TP_BEFORE_SL,0.9930493560363758,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0395,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-10-30T05:15:00Z,76.6197,73.6,PASS,,TP_BEFORE_SL,1.3314379161739067,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0396,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-08-12T19:45:00Z,76.5959,65.9,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5442703322296706,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0397,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-11T02:15:00Z,76.5633,80.35,PASS,,SL_BEFORE_TP,-1.1570919227157608,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0398,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-02T07:45:00Z,76.5627,65.0,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.41716145601351395,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP
ET-HED-0399,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-13T15:30:00Z,76.5517,58.3,FAIL,WEAK_CONFIRMATION_VOLUME|CHOPPY_SIDEWAYS_CONTEXT,TP_BEFORE_SL,-0.04632541388197606,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0400,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-06T10:00:00Z,76.5492,35.3,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|CHOPPY_SIDEWAYS_CONTEXT|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.3744970252122023,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0401,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-12-04T14:30:00Z,76.5076,67.4,PASS,,SL_BEFORE_TP,-0.5396053399940124,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0402,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-31T06:00:00Z,76.4894,54.6,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5339494265252371,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0403,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-21T19:00:00Z,76.4339,45.3,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-1.5708166669157946,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0404,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-09T10:30:00Z,76.3932,68.15,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.8243799394569108,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0405,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-08-31T11:30:00Z,76.3731,69.4,PASS,,SL_BEFORE_TP,-0.4532779467460536,TRAIN_DESIGN,causal geometry passed without v2 penalty
